date,symbol,price,est_eps_growth,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,std_10d,sma_10d_1weeks_ago,sma_10d_2weeks_ago,sma_10d_1months_ago,sma_10d_2months_ago,sma_10d_3months_ago,sma_10d_4months_ago,sma_10d_5months_ago,sma_10d_6months_ago,sma_10d_7months_ago,sma_10d_11months_ago,month,RnD_expenses,revenues,GP,netIncome,dividendsPaid,open_price,vwap,volume,price_to_vwap,sector,ebitda,income_lag_days,marketCap,total_debt,balance_lag_days,other_expenses,cashcasheq,netDebt,curr_est_eps,curr_est_rev,future_est_rev,EV,max_in_4M,max4M_lag,min_in_4M,min4M_lag,max_minus_min,var_price_to_minmax,maxPercen_4M,max_in_1M,max1M_lag,min_in_1M,min1M_lag,max_minus_min1M,var_price_to_minmax1M,maxPercen_1M,max_in_2W,max2W_lag,min_in_2W,min2W_lag,max_minus_min2W,var_price_to_minmax2W,maxPercen_2W,max_in_8M,max8M_lag,dist_max8M_4M,min_in_8M,min8M_lag,dist_min8M_4M,max_minus_min8M,var_price_minmax8M,maxPercen_8M,ebitdaMargin,Spread1Mby8M,Spread4Mby8M,Spread1Mby4M,debtToPrice,markRevRatio,open_price_to_now,eps_growth,pe,peg,PS_to_PEG,netDebtToPrice,dividend_payout_ratio,EVEbitdaRatio,EVGP,EVRevenues,fwdPriceTosale,fwdPriceTosale_diff,var_sma50D,var_sma100D,var_sma10D,var_sma10D_50D,var_sma50D_100D,var_sma50D_200D,var_sma10D_100D,var_sma10D_200D,relative_std,deriv_1w,deriv_2w,deriv_1m,diff_deriv_1m1w,deriv_2m,deriv2_1_2m,deriv_3m,deriv2_1_3m,deriv2_2_3m,deriv_4m,deriv_5m,deriv_6m,deriv_min4M,deriv_max8M,deriv_min8M,deriv_1w1m_growth,deriv_1m2m_growth,deriv_3m4m_growth,1W_return,price_to_SMA10d_1W,price_to_SMA10d_5M,1M_return,2M_return,3M_return,4M_return,5M_return,6M_return,7M_return,1y_return,1M_1W_growth,2M_1W_growth,1M1W_2M1W_growth,2M_1M_growth,3M_2M_growth,4M_3M_growth,1Y_6M_growth,price_to_sma_10d_ratio,price_to_sma_50d_ratio,price_to_sma_100d_ratio,price_to_sma_200d_ratio,sma_10d_to_sma_50d_ratio,sma_10d_to_sma_100d_ratio,sma_10d_to_sma_200d_ratio,sma_50d_to_sma_100d_ratio,sma_50d_to_sma_200d_ratio,sma_100d_to_sma_200d_ratio,golden_cross,death_cross,smas_above_count,price_above_all_sma,price_below_all_sma,combined_valuation_score,market_cap_quintile,return_to_pe,sma10_yoy_growth
2022-04-26,COP,91.32,0.22,1,98.7,74.41,88.95,76.6,97.7,4.11,100.32,99.88,100.58,90.08,85.51,70.78,72.4,75.09,59.94,55.94,4,0,17762000000,7607000000,5759000000,-864000000,92.51,92.36,5970304,98.88,energy,8737000000,26,117783714119,18746000000,26,883000000.0,6414000000,12332000000,3.17,17321882875,19560587714,130115714119,107.52,32,70.46,120,37.06,0.56,0.18,105.14,29,88.8,1,16.34,0.15,0.15,104.11,8,88.8,1,15.31,0.16,0.14,107.52,32,0,54.42,237,117,53.1,0.69,0.18,0.49,0.31,0.7,0.44,0.16,6.63,-0.01,0.22,28.81,132.41,19.97,0.1,-0.15,14.89,17.1,7.33,6.02,-0.61,-0.07,0.03,-0.07,0.01,0.1,0.28,0.11,0.29,0.05,-36.0,-17.12,-9.26,26.74,0.62,9.88,1.94,5.6,1.32,5.13,3.78,2.7,0.17,-0.51,0.16,2.89,-15.94,-0.62,-0.09,0.91,1.26,-0.09,0.01,0.07,0.29,0.26,0.22,0.52,0.63,-0.0,0.11,-1.02,0.12,0.05,0.21,0.34,-0.07,-0.07,0.03,0.19,0.01,0.11,0.29,0.1,0.28,0.16,1,0,2,0,0,48.3,5,0.0,76.44
2022-04-26,RHI,109.36,0.09,0,111.73,105.96,113.45,109.16,115.16,2.2,110.94,112.96,116.52,120.12,110.95,107.74,117.04,109.96,102.0,88.35,4,0,1814834000,771846000,168239000,-47498000,111.63,110.66,855362,98.82,industrials,268732000,26,11901976880,262689000,26,0.0,550330000,-287641000,1.46,1803332360,1899237911,11614335880,125.77,76,105.88,92,19.89,0.17,0.15,122.29,28,106.81,8,15.48,0.16,0.12,118.41,5,106.81,8,11.6,0.22,0.08,125.77,76,0,98.2,218,126,27.57,0.4,0.15,0.15,0.56,0.72,0.78,0.02,6.56,-0.02,0.09,74.91,851.18,129.79,-0.02,-0.28,43.22,15.05,6.4,6.27,-0.29,-0.05,-0.04,-0.02,-0.03,0.02,0.05,-0.02,0.02,0.02,-6.32,-7.2,-7.16,-0.84,-5.38,1.78,-0.53,3.31,4.85,0.41,-1.54,-0.1,0.04,-0.22,0.05,-0.12,0.33,-2.31,-0.01,0.99,0.93,-0.06,-0.09,-0.01,0.02,-0.07,-0.01,0.07,0.24,-0.05,-0.08,-0.37,-0.03,0.08,0.03,0.24,-0.02,-0.05,-0.04,0.0,-0.03,-0.02,0.02,0.02,0.05,0.04,1,0,1,0,0,246.09,1,-0.0,26.46
2022-04-26,NUE,157.03,0.21,0,164.94,115.5,126.86,117.18,142.92,6.24,157.77,150.39,141.88,121.15,102.51,113.89,113.64,103.96,103.03,102.21,4,0,10493282000,3458139000,2087203000,-137587000,158.3,158.0,3642217,99.39,basic materials,3170444000,24,41333593630,6828388000,24,0.0,3725266000,3103122000,7.19,10455738194,11600977089,44436715630,187.9,5,88.5,92,99.4,0.69,0.2,187.9,5,143.01,20,44.89,0.31,0.2,187.9,5,152.53,1,35.37,0.13,0.2,187.9,5,0,88.5,92,0,99.4,0.69,0.2,0.3,0.45,1.0,0.45,0.17,3.94,-0.01,0.21,21.83,102.41,26.0,0.08,-0.07,14.02,12.85,4.23,3.56,-0.38,0.1,0.24,-0.05,0.15,0.13,0.22,0.3,0.41,0.04,-2.96,13.28,15.15,18.11,17.94,2.79,18.17,1.51,0.23,10.78,8.68,8.85,0.74,-6.17,0.74,-1.2,-0.16,0.69,-0.0,1.0,1.38,0.11,0.3,0.53,0.38,0.38,0.51,0.52,0.54,0.11,0.3,-0.63,0.17,0.18,-0.1,0.02,-0.05,0.1,0.24,0.34,0.15,0.3,0.41,0.13,0.22,0.08,1,0,3,0,0,37.78,4,0.02,61.37
2022-04-26,EXPD,98.4,0.22,1,98.39,118.79,112.49,118.18,101.68,1.36,97.25,99.17,103.51,105.72,118.89,131.35,128.14,119.7,124.96,121.23,4,0,4664298000,545344000,346109000,0,100.49,99.7,1448115,98.69,industrials,484154000,26,16245052800,469766000,26,79536000.0,2139626000,-1669860000,1.72,4214123381,4615559033,14575192800,135.1,116,94.95,19,40.15,0.09,0.37,107.53,28,94.95,19,12.58,0.27,0.09,101.64,5,96.06,8,5.58,0.42,0.03,137.8,131,15,94.95,19,0,42.85,0.08,0.4,0.1,0.29,0.94,0.31,0.03,3.48,-0.02,0.22,57.08,255.54,73.37,-0.1,0.0,30.1,26.73,3.12,3.52,0.04,-0.03,-0.13,0.0,-0.03,-0.1,-0.14,-0.13,-0.17,0.01,4.6,-1.54,-5.11,-9.71,-3.66,1.45,-6.83,-0.86,-3.17,-8.24,-5.95,-3.55,0.18,-0.3,0.18,-1.9,0.4,-0.17,0.01,1.01,0.77,-0.05,-0.07,-0.17,-0.25,-0.23,-0.18,-0.21,-0.19,-0.06,-0.08,-0.25,-0.02,-0.11,-0.09,-0.01,0.0,-0.03,-0.13,-0.17,-0.03,-0.13,-0.17,-0.1,-0.14,-0.05,0,1,1,0,0,92.36,1,-0.0,-18.84
2022-04-26,XOM,82.29,0.72,1,86.12,66.87,75.57,67.43,82.39,2.17,85.87,84.04,80.94,77.8,72.72,61.05,63.12,63.16,55.46,59.62,4,0,87962000000,25333000000,5480000000,-3760000000,82.73,82.98,28941500,99.17,energy,17627000000,26,348333570000,47537000000,26,-7554000000.0,11074000000,36463000000,2.23,82838586557,111301973667,384796570000,91.51,49,60.42,120,31.09,0.7,0.11,89.8,5,79.29,1,10.51,0.29,0.09,89.8,5,79.29,1,10.51,0.29,0.09,91.51,49,0,52.96,218,98,38.55,0.76,0.11,0.2,0.27,0.81,0.34,0.14,3.96,-0.01,0.72,36.9,51.26,12.94,0.1,-0.69,21.83,15.19,4.37,3.13,-0.83,-0.0,0.09,-0.04,0.05,0.09,0.22,0.14,0.28,0.03,-14.32,-3.5,1.35,15.67,2.25,0.89,3.19,0.92,0.94,5.31,3.83,3.19,0.18,-0.19,0.13,-11.61,-0.4,-0.4,-0.04,0.96,1.3,0.02,0.06,0.13,0.35,0.3,0.3,0.48,0.38,0.06,0.1,-0.41,0.04,0.07,0.19,0.06,-0.04,-0.0,0.09,0.22,0.05,0.14,0.28,0.09,0.22,0.12,1,0,2,0,0,31.3,5,0.0,44.45
2022-04-26,TGT,236.5,0.08,0,240.51,235.84,222.35,236.15,219.43,5.72,230.94,221.2,218.45,202.05,220.15,227.04,253.64,251.14,243.24,217.99,4,0,30996000000,8235000000,1544000000,-432000000,239.56,238.74,2915500,99.06,consumer defensive,2811000000,87,109736000000,16213000000,87,26000000.0,5911000000,10302000000,2.85,31342999626,24475211309,120038000000,254.87,5,184.0,61,70.87,0.74,0.08,254.87,5,206.19,22,48.68,0.62,0.08,254.87,5,229.51,13,25.36,0.28,0.08,268.98,162,157,184.0,61,0,84.98,0.62,0.14,0.09,0.57,0.83,0.69,0.15,3.54,-0.01,0.08,83.07,1067.33,301.48,0.09,-0.28,42.7,14.58,3.87,4.48,0.94,0.08,0.06,-0.02,0.1,-0.01,-0.07,0.08,0.02,0.02,22.24,30.6,18.05,-4.19,17.22,-0.83,5.45,-6.3,-11.77,2.37,-3.43,-2.44,0.86,-0.2,0.86,0.23,0.05,1.3,0.02,1.02,0.93,0.08,0.17,0.07,0.04,-0.07,-0.06,-0.03,0.08,0.06,0.14,-0.6,0.08,-0.08,-0.03,0.15,-0.02,0.08,0.06,0.0,0.1,0.08,0.02,-0.01,-0.07,-0.06,0,1,3,0,0,301.92,5,0.0,10.33
2023-04-17,EXPE,93.38,97.29,0,91.93,102.35,100.49,100.03,101.58,1.67,93.38,94.06,99.17,114.65,96.91,93.72,95.61,94.53,106.11,132.15,4,317000000,2665000000,2251000000,-140000000,0,92.51,93.29,2125847,100.1,consumer cyclical,192000000,17,13742547840,6548000000,17,192000000.0,5904000000,644000000,0.02,2662056641,3372553071,14386547840,124.95,74,82.39,116,42.56,0.26,0.34,97.64,27,89.01,24,8.63,0.51,0.05,95.83,13,89.06,5,6.77,0.64,0.03,124.95,74,0,82.39,116,0,42.56,0.26,0.34,0.07,0.2,1.0,0.2,0.48,5.16,0.01,97.29,3900.42,40.09,7.77,0.05,-0.0,74.93,6.39,5.4,4.07,-1.08,-0.08,-0.07,0.02,-0.09,0.01,0.02,-0.09,-0.08,0.02,0.0,-1.36,-5.79,-5.79,-10.64,-4.84,-1.18,2.31,9.46,-0.09,-0.45,-0.19,0.09,-0.43,0.09,-1.0,-0.46,12.84,0.0,1.0,0.98,-0.06,-0.19,-0.04,-0.0,-0.02,-0.01,-0.12,-0.29,-0.06,-0.19,-0.69,-0.14,0.18,0.03,-0.28,0.02,-0.08,-0.07,-0.07,-0.09,-0.09,-0.08,0.01,0.02,0.0,1,0,1,0,0,1005.46,1,-0.0,-30.44
2023-04-17,NUE,147.67,0.43,1,147.12,137.82,153.6,140.15,158.51,2.91,148.74,150.4,159.28,167.79,146.42,146.48,138.12,119.1,131.67,131.07,4,0,8709980000,1998202000,1136542000,-130525000,146.67,147.07,1465975,100.41,basic materials,1886825000,16,36938764480,6670947000,16,0.0,3800034000,2870913000,3.87,9034523917,9620650115,39809677480,182.68,73,129.82,104,52.86,0.34,0.24,156.33,14,141.29,12,15.04,0.42,0.06,153.97,13,141.29,12,12.68,0.5,0.04,182.68,73,0,102.86,203,99,79.82,0.56,0.24,0.22,0.19,0.66,0.28,0.18,4.24,0.01,0.43,38.17,88.54,20.88,0.08,-0.11,21.1,19.92,4.57,3.84,-0.4,-0.07,-0.04,0.0,-0.07,0.03,0.13,-0.04,0.05,0.02,-4.28,-5.46,-11.61,-7.33,-10.06,1.55,0.42,6.01,10.48,0.3,1.91,4.76,0.17,-0.48,0.22,-0.63,0.15,0.4,-0.01,0.99,1.07,-0.07,-0.12,0.01,0.01,0.07,0.24,0.12,0.13,-0.07,-0.11,-0.42,-0.05,0.15,-0.0,-0.09,0.0,-0.07,-0.04,0.05,-0.07,-0.04,0.05,0.03,0.13,0.1,1,0,2,0,0,41.93,4,0.0,12.25
2023-04-17,TGT,162.7,0.26,0,165.2,160.92,161.37,160.59,165.2,2.56,163.51,160.17,160.82,173.0,157.66,151.77,164.15,153.23,167.91,222.17,4,0,31395000000,7449000000,876000000,-497000000,161.51,162.13,2566526,100.35,consumer defensive,1880000000,79,74988430000,18777000000,79,615000000.0,2229000000,16548000000,1.4,30705293242,25254388920,91536430000,181.7,74,139.68,116,42.02,0.55,0.12,171.24,6,152.68,24,18.56,0.54,0.05,171.24,6,159.89,3,11.35,0.25,0.05,181.7,74,0,139.68,116,0,42.02,0.55,0.12,0.06,0.44,1.0,0.44,0.25,2.39,0.01,0.26,115.99,447.43,187.32,0.22,-0.57,48.69,12.29,2.92,2.97,0.58,-0.02,0.01,-0.02,0.0,0.02,0.03,0.02,0.03,0.02,-3.24,5.06,1.88,5.12,-5.15,-7.03,1.68,-0.1,6.83,2.73,-0.29,1.58,0.2,-0.26,0.2,-2.72,-1.37,-0.39,-0.0,1.0,0.99,0.01,-0.06,0.03,0.07,-0.01,0.06,-0.03,-0.27,0.02,-0.05,-1.3,-0.07,0.1,0.04,-0.31,-0.02,-0.02,0.01,0.01,0.0,0.02,0.03,0.02,0.03,0.0,1,0,2,0,0,156.1,5,0.0,-25.64
2021-12-01,JBHT,185.99,0.13,1,195.55,168.14,179.11,171.96,187.01,4.26,198.44,197.02,195.59,170.31,176.4,164.98,161.1,170.94,168.99,138.06,12,0,3144812000,487804000,199829000,-31590000,194.91,190.43,664400,97.67,industrials,412752000,62,19546378378,1299642000,62,114005000.0,529595000,770047000,1.78,3023488867,3281673610,20316425378,202.71,14,163.74,61,38.97,0.57,0.09,202.71,14,185.91,0,16.8,0.0,0.09,200.85,8,185.91,0,14.94,0.01,0.08,202.71,14,0,155.11,166,105,47.6,0.65,0.09,0.13,0.35,0.82,0.43,0.07,6.22,-0.05,0.13,104.5,784.73,126.26,0.04,-0.16,49.22,41.65,6.46,5.96,-0.26,-0.01,0.04,-0.05,0.05,0.04,0.09,0.09,0.14,0.02,-49.8,-22.06,-9.6,40.2,7.84,17.44,3.2,6.4,-4.64,5.25,4.98,2.51,0.36,-1.19,0.19,4.19,-2.22,-0.39,-0.06,0.94,1.15,-0.05,0.09,0.05,0.13,0.15,0.09,0.1,0.35,0.01,0.17,-0.91,0.15,-0.03,0.07,0.24,-0.05,-0.01,0.04,0.08,0.05,0.09,0.14,0.04,0.09,0.04,1,0,2,0,0,245.03,2,0.0,41.64
2021-12-01,HIG,64.97,0.76,1,69.49,63.32,68.83,65.92,71.53,2.26,71.45,71.96,73.19,69.86,67.16,62.08,62.13,65.38,67.33,47.89,12,0,5686000000,4486000000,476000000,-129000000,67.13,66.27,1582128,98.04,financial services,809000000,62,21760141180,4943000000,62,-3845000000.0,232000000,4711000000,0.86,5152003702,5274883513,26471141180,78.17,33,63.81,121,14.36,0.08,0.2,74.64,28,64.86,0,9.78,0.01,0.15,72.6,8,64.86,0,7.74,0.01,0.12,78.17,33,0,59.86,146,25,18.31,0.28,0.2,0.14,0.53,0.78,0.68,0.23,3.83,-0.03,0.76,75.18,98.3,25.69,0.22,-0.27,32.72,5.9,4.66,4.13,0.3,-0.09,-0.06,-0.07,-0.03,0.04,0.09,0.01,0.05,0.03,-25.92,-13.98,-8.22,17.7,-2.45,5.77,-0.73,3.74,1.72,0.72,0.57,-0.07,0.01,-0.4,0.03,2.15,2.36,-2.01,-0.09,0.91,1.05,-0.11,-0.07,-0.03,0.05,0.05,-0.01,-0.04,0.36,-0.02,0.02,-2.04,0.05,0.04,0.08,0.37,-0.07,-0.09,-0.06,-0.01,-0.03,0.01,0.05,0.04,0.09,0.04,1,0,0,0,1,53.03,2,-0.0,45.1
2021-12-01,CBRE,95.02,0.5,1,99.36,86.21,97.21,90.02,101.03,2.87,102.6,104.86,103.37,96.73,94.39,88.84,87.09,87.56,83.01,62.85,12,0,6798327000,1539380000,435743000,0,97.39,96.51,2564805,98.46,real estate,513699000,62,31744260505,4490284000,62,7693000.0,2767820000,1722464000,1.19,6654343782,8158417231,33466724505,107.88,26,90.04,104,17.84,0.28,0.14,107.88,26,94.63,1,13.25,0.03,0.14,105.0,7,94.63,1,10.37,0.04,0.11,107.88,26,0,77.72,238,134,30.16,0.57,0.14,0.08,0.44,0.59,0.74,0.14,4.67,-0.02,0.5,80.02,160.38,34.35,0.05,0.0,65.15,21.74,4.92,3.89,-0.78,-0.06,-0.02,-0.04,-0.02,0.04,0.12,0.02,0.1,0.03,-30.32,-19.68,-8.35,21.97,-0.86,7.5,0.21,4.28,1.07,1.54,1.59,1.24,0.05,-0.49,0.07,2.63,8.77,-0.86,-0.07,0.93,1.09,-0.08,-0.02,0.01,0.07,0.09,0.09,0.14,0.51,-0.01,0.06,-1.12,0.07,0.02,0.06,0.39,-0.04,-0.06,-0.02,0.06,-0.02,0.02,0.1,0.04,0.12,0.08,1,0,1,0,0,81.82,3,0.0,58.09
2021-12-01,NUE,104.69,0.1,1,112.55,89.96,107.5,96.64,106.38,4.73,113.58,112.04,107.22,99.34,118.97,96.56,95.74,102.68,79.96,53.19,12,0,10313223000,3406273000,2118301000,-120067000,108.24,107.08,4310265,97.77,basic materials,3098853000,60,29360415190,5667812000,60,0.0,1764293000,3903519000,7.16,10146115924,10445543276,33263934190,128.81,110,93.33,71,35.48,0.32,0.23,122.06,8,104.62,0,17.44,0.0,0.17,122.06,8,104.62,0,17.44,0.0,0.17,128.81,110,0,75.6,222,151,53.21,0.55,0.23,0.3,0.33,0.67,0.49,0.19,2.85,-0.03,0.1,14.61,151.9,53.36,0.13,-0.06,10.73,9.77,3.23,2.81,-0.04,-0.02,-0.03,-0.07,0.06,-0.01,0.1,0.05,0.16,0.05,-35.56,-14.7,-2.53,33.03,2.67,5.2,-4.76,-1.11,-7.43,2.03,1.79,0.33,0.16,-0.22,0.13,13.06,-1.95,-3.34,-0.08,0.92,1.09,-0.02,0.05,-0.12,0.08,0.09,0.02,0.31,0.97,0.06,0.14,-0.59,0.08,-0.16,0.23,0.93,-0.07,-0.02,-0.03,0.08,0.06,0.05,0.16,-0.01,0.1,0.11,1,0,1,0,0,46.75,3,-0.01,111.6
2021-12-01,WRB,33.65,0.32,1,35.85,33.24,33.93,33.93,34.91,1.18,36.39,36.01,35.63,32.4,33.65,33.11,32.99,34.62,35.69,29.35,12,0,2436780000,1793735000,261297000,-134822000,34.63,34.22,1449675,98.32,financial services,398114000,62,13964117783,3266118000,62,-771007000.0,2069029000,1197089000,0.42,2028862500,2141085999,15161206783,37.75,8,31.42,72,6.33,0.35,0.12,37.75,8,33.63,0,4.12,0.0,0.12,37.75,8,33.63,0,4.12,0.0,0.12,37.75,8,0,31.42,72,0,6.33,0.35,0.12,0.16,0.65,1.0,0.65,0.23,5.73,-0.03,0.32,80.12,251.95,43.97,0.09,-0.52,38.08,8.45,6.22,6.52,0.79,-0.04,-0.01,-0.06,0.03,0.03,0.03,0.06,0.06,0.04,-10.96,-4.72,-1.98,8.98,0.62,2.61,0.0,0.99,-0.62,0.13,0.13,-0.16,0.03,-0.51,0.03,4.54,-4.17,-1.0,-0.08,0.92,1.02,-0.06,0.04,0.0,0.02,0.02,-0.03,-0.06,0.15,0.02,0.12,-0.83,0.1,-0.04,0.02,0.18,-0.06,-0.04,-0.01,-0.01,0.03,0.06,0.06,0.03,0.03,0.0,1,0,0,0,1,94.65,1,0.0,22.15
2021-12-01,EXPD,123.01,0.17,0,126.53,114.7,123.88,118.42,122.59,2.63,128.41,127.42,121.91,121.63,123.61,127.93,125.15,122.75,110.09,94.72,12,0,4319261000,554677000,359068000,0,123.05,123.44,1602942,99.65,industrials,502390000,62,20714022930,456020000,62,733000.0,1820106000,-1364086000,1.79,3691998411,4429514971,19349936930,132.28,9,113.25,54,19.03,0.51,0.08,132.28,9,120.63,1,11.65,0.2,0.08,132.28,9,120.63,1,11.65,0.2,0.08,132.28,9,0,107.14,237,183,25.14,0.63,0.08,0.12,0.46,0.76,0.61,0.02,4.8,-0.0,0.17,68.77,399.89,83.38,-0.07,0.0,38.52,34.89,4.48,4.68,-0.12,0.0,-0.01,-0.03,0.03,-0.01,0.04,0.02,0.07,0.02,-21.6,-8.82,1.1,22.7,0.69,-0.41,-0.2,-0.65,-0.89,-1.23,-0.43,0.04,0.18,-1.03,0.07,-20.64,0.59,-0.84,-0.04,0.96,0.98,0.01,0.01,-0.0,-0.04,-0.02,0.0,0.12,0.3,0.05,0.06,-0.04,0.0,-0.02,-0.03,0.3,-0.03,0.0,-0.01,0.04,0.03,0.02,0.07,-0.01,0.04,0.05,1,0,2,0,0,135.52,2,-0.0,33.58
2021-12-01,PGR,93.13,3.73,1,92.96,94.97,94.25,95.37,93.11,1.85,93.39,94.86,94.95,91.29,96.65,94.71,96.21,99.88,100.4,97.71,12,0,11852600000,11852600000,118500000,-71900000,93.96,93.89,2961527,99.19,financial services,228100000,62,54378607000,4898200000,62,-2408700000.0,270600000,4627600000,0.21,12099598895,11050433543,59006207000,98.61,103,89.35,48,9.26,0.41,0.06,96.68,26,89.66,12,7.02,0.49,0.04,95.91,7,89.66,12,6.25,0.56,0.03,107.59,201,98,89.35,48,0,18.24,0.21,0.16,0.02,0.38,0.51,0.76,0.09,4.59,-0.01,3.73,446.99,119.75,26.1,0.09,-0.61,258.69,4.98,4.98,4.92,0.33,0.0,-0.01,0.0,-0.0,-0.01,-0.02,-0.01,-0.03,0.02,-1.04,-3.46,-1.82,-0.78,0.92,2.74,-1.17,0.32,-2.09,-0.39,-0.62,-1.12,0.08,-0.07,0.08,-0.43,-2.98,1.97,-0.0,1.0,0.97,-0.02,0.02,-0.04,-0.02,-0.03,-0.07,-0.07,-0.05,-0.02,0.02,-1.71,0.04,-0.06,0.02,0.02,0.0,0.0,-0.01,-0.02,-0.0,-0.01,-0.03,-0.01,-0.02,-0.01,0,1,2,0,0,207.6,4,-0.0,-4.86
2021-12-01,XOM,59.79,0.25,1,61.92,57.01,59.28,59.19,62.39,1.54,63.42,64.75,64.19,57.61,54.51,57.43,63.22,59.14,56.5,41.86,12,0,72116000000,23652000000,6750000000,-3720000000,60.9,60.62,30670130,98.63,energy,14810000000,62,254969855773,56605000000,62,-7889000000.0,4768000000,51837000000,1.56,71132635000,85008043125,306806855773,66.38,23,52.1,104,14.28,0.54,0.11,66.38,23,59.54,5,6.84,0.04,0.11,64.53,13,59.54,5,4.99,0.05,0.08,66.38,23,0,52.1,104,0,14.28,0.54,0.11,0.21,0.48,1.0,0.48,0.22,3.54,-0.02,0.25,38.38,155.55,44.0,0.2,-0.55,20.72,12.97,4.25,3.0,-0.54,-0.04,0.01,-0.03,-0.01,0.05,0.05,0.04,0.05,0.03,-14.52,-9.92,-4.4,10.12,1.09,5.49,1.76,3.08,0.67,0.59,-0.69,0.11,0.07,-0.29,0.07,2.3,-5.04,1.98,-0.06,0.94,0.95,-0.07,0.04,0.1,0.04,-0.05,0.01,0.06,0.43,-0.01,0.1,-1.12,0.11,0.06,-0.05,0.41,-0.03,-0.04,0.01,0.01,-0.01,0.04,0.05,0.05,0.05,0.0,1,0,2,0,0,56.9,5,0.0,47.92
2021-12-01,MCK,215.41,0.17,1,222.18,195.46,205.91,197.94,210.99,3.53,223.49,221.82,206.44,202.34,200.98,200.18,190.06,196.76,192.24,172.46,12,0,66576000000,3352000000,267000000,-65000000,219.61,217.59,1244235,99.0,healthcare,744000000,62,32656156000,7938000000,62,139000000.0,2151000000,5787000000,4.66,63158872662,66624778953,38443156000,229.13,7,192.38,113,36.75,0.63,0.06,229.13,7,212.51,29,16.62,0.17,0.06,229.13,7,215.27,0,13.86,0.01,0.06,229.13,7,0,180.42,209,96,48.71,0.72,0.06,0.01,0.34,0.75,0.45,0.24,0.49,-0.02,0.17,46.22,272.7,555.95,0.18,-0.24,51.67,11.47,0.58,0.49,-0.0,0.02,0.05,-0.03,0.05,0.02,0.07,0.08,0.12,0.02,-32.32,-12.82,8.97,41.29,6.53,-2.44,4.81,-2.08,-1.72,3.81,5.07,3.11,0.2,-1.96,0.17,-4.6,0.37,0.26,-0.04,0.96,1.13,0.04,0.06,0.07,0.08,0.13,0.09,0.12,0.25,0.08,0.1,-0.21,0.02,0.01,0.0,0.14,-0.03,0.02,0.05,0.09,0.05,0.08,0.12,0.02,0.07,0.04,1,0,3,0,0,95.52,3,0.0,28.83
2021-03-09,CMI,266.67,0.24,0,261.01,205.1,234.05,213.74,242.35,4.82,251.89,245.22,236.34,227.56,225.27,224.08,215.43,208.17,195.47,138.51,3,255000000,5830000000,1361000000,501000000,-200000000,269.87,269.04,875100,99.12,industrials,837000000,68,39200490000,4164000000,68,35000000.0,3401000000,763000000,2.81,5177812365,5373953867,39963490000,273.3,1,216.41,85,56.89,0.88,0.02,273.3,1,237.72,19,35.58,0.81,0.02,273.3,1,251.62,13,21.68,0.69,0.02,273.3,1,0,171.76,242,157,101.54,0.93,0.02,0.14,0.35,0.56,0.63,0.11,6.72,-0.01,0.24,94.87,403.6,60.02,0.02,-0.4,47.75,29.36,6.85,7.29,0.57,0.1,0.14,0.02,0.08,0.04,0.13,0.12,0.22,0.02,59.12,42.9,30.33,-28.79,19.56,-10.78,13.8,-8.27,-5.76,10.65,10.25,9.75,0.59,-6.63,0.39,0.95,0.55,0.3,0.06,1.06,1.24,0.13,0.17,0.18,0.19,0.24,0.28,0.36,0.93,0.07,0.11,-0.38,0.04,0.01,0.01,0.5,0.02,0.1,0.14,0.25,0.08,0.12,0.22,0.04,0.13,0.1,1,0,4,1,0,143.9,4,0.0,88.44
2021-03-09,CAH,54.31,0.08,1,52.99,52.03,53.19,52.45,53.84,0.94,52.11,52.12,54.41,54.13,55.23,49.17,47.12,50.18,56.2,47.86,3,0,41541000000,1776000000,629000000,-143000000,54.76,54.73,1839600,99.24,healthcare,672000000,68,15858520000,6733000000,68,12000000.0,3737000000,2996000000,1.44,41413466040,40059605972,18854520000,59.19,113,50.78,20,8.41,0.42,0.09,55.54,0,50.78,20,4.76,0.74,0.02,55.54,0,51.38,11,4.16,0.7,0.02,59.19,113,0,44.65,166,146,14.54,0.66,0.09,0.02,0.33,0.58,0.57,0.42,0.38,-0.01,0.08,37.65,486.3,1273.85,0.19,-0.23,28.06,10.62,0.45,0.4,0.01,0.01,0.02,0.02,-0.02,0.01,0.03,-0.0,0.01,0.02,8.8,4.38,-0.1,-8.9,0.09,0.19,-0.31,-0.1,-0.4,1.28,1.44,0.69,0.18,-0.04,0.06,-89.0,-2.11,-1.24,0.04,1.04,1.15,-0.0,0.0,-0.02,0.1,0.15,0.08,-0.03,0.13,-0.04,-0.04,0.13,0.01,-0.02,0.12,0.05,0.02,0.01,0.02,0.04,-0.02,-0.0,0.01,0.01,0.03,0.01,1,0,4,1,0,140.65,1,-0.0,10.72
