date,symbol,price,ratio,to_buy,sma_10d,sma_50w,sma_100d,sma_200d,sma_50d,other_expenses,NetProfitMargin,ebitdaMargin,eps,costOfRevenue,netIncome,revenues,revenues_lag_days,pe_ratio,cost_revenue_ratio
2023-09-28,KR,45.09,0.96,0,45.69,46.73,47.18,46.7,47.11,8000000,-0.005,0.011,-0.25,26475000000,-180000000,33853000000,47,-180.36,0.78
2023-09-28,CVS,70.03,1.02,1,71.17,79.89,70.27,76.73,70.89,631000000,0.021,0.053,1.48,75318000000,1901000000,88647000000,90,47.31756756756757,0.85
2022-10-06,GPS,9.8,0.93,1,8.8,13.61,9.61,12.42,9.58,0,-0.013,0.027,-0.13,2527000000,-49000000,3857000000,68,-75.38461538461539,0.66
2022-10-06,KSS,27.35,0.79,1,26.31,45.57,32.97,44.58,29.17,0,0.035,0.122,1.13,2538000000,143000000,4087000000,68,24.203539823008853,0.62
2022-10-06,GM,34.63,1.16,1,34.4,44.45,36.22,41.82,37.87,2320000000,0.079,0.17,2.28,36020000000,3305000000,41888000000,6,15.188596491228072,0.86
2022-10-06,UAL,34.96,0.89,1,33.57,41.87,38.45,41.42,36.87,1790000000,0.073,0.122,2.88,9127000000,942000000,12877000000,6,12.13888888888889,0.71
2022-10-06,DELL,37.48,1.03,1,35.73,49.34,43.57,48.41,41.26,0,0.019,0.065,0.69,20986000000,511000000,26425000000,69,54.31884057971015,0.79
2022-10-06,LRCX,39.76,1.07,1,38.35,52.63,45.23,50.68,44.72,-43095000,0.281,0.35,1.04,2737286000,1425879000,5074121000,11,38.1573896353167,0.54
2022-10-06,NRG,41.1,1.11,0,40.01,39.66,40.79,40.02,41.07,197000000,0.008,0.043,0.29,7802000000,67000000,8510000000,6,141.7241379310345,0.92
2022-10-06,KR,43.72,0.9,0,44.48,48.64,48.23,49.77,47.34,0,0.021,0.057,1.01,28076000000,724000000,34638000000,54,43.28712871287129,0.81
2022-10-06,MPC,107.86,1.1,1,99.79,83.54,95.43,87.18,97.82,226000000,0.098,0.142,9.12,39615000000,4475000000,45787000000,6,11.826754385964913,0.87
2022-10-06,VLO,119.22,1.02,1,108.97,98.8,115.22,104.06,112.03,6000000,0.063,0.087,7.22,40442000000,2817000000,44454000000,6,16.51246537396122,0.91
2023-09-27,GPS,10.29,1.08,1,10.3,10.96,9.57,10.59,10.41,0,0.033,0.067,0.32,2215000000,117000000,3548000000,60,32.15625,0.62
2023-09-27,F,12.39,1.1,0,12.45,12.79,12.96,12.68,12.57,-16000000,0.043,0.146,0.48,37471000000,1917000000,44954000000,89,25.812500000000004,0.83
2023-09-27,AAL,12.61,0.59,1,13.01,14.92,15.5,15.11,15.0,1495000000,0.095,0.164,2.05,9908000000,1338000000,14055000000,89,6.151219512195122,0.7
2023-09-27,KSS,19.54,0.55,1,21.15,25.79,23.71,25.12,25.55,0,0.015,0.09,0.53,2242000000,58000000,3895000000,60,36.867924528301884,0.58
2023-09-27,WBA,21.02,0.51,1,21.7,33.04,28.45,32.19,26.14,1387000000,-0.005,0.044,-0.21,28947000000,-180000000,35422000000,27,-100.0952380952381,0.82
2023-09-27,UAL,42.03,0.97,0,43.97,47.09,50.33,47.94,49.91,2017000000,0.076,0.184,3.28,9298000000,1075000000,14178000000,89,12.814024390243903,0.66
2023-09-27,KR,44.48,0.94,0,45.76,46.73,47.22,46.71,47.15,8000000,-0.005,0.011,-0.25,26475000000,-180000000,33853000000,46,-177.92,0.78
2023-09-27,CVS,69.78,1.01,1,71.16,79.89,70.28,76.89,70.98,631000000,0.021,0.053,1.48,75318000000,1901000000,88647000000,89,47.14864864864865,0.85
2023-02-14,F,12.97,1.18,0,13.36,13.61,12.81,13.24,12.72,91000000,0.029,0.124,0.32,37816000000,1289000000,43999000000,45,40.53125,0.86
2023-02-14,GPS,14.0,1.19,0,14.13,11.53,12.08,11.05,13.12,1454000000,-0.064,0.025,-0.75,2819000000,-273000000,4243000000,17,-18.666666666666668,0.66
2023-02-14,AAL,16.79,0.83,0,16.79,14.98,14.22,14.54,14.89,1385000000,0.061,0.117,1.23,9933000000,803000000,13189000000,45,13.65040650406504,0.75
2023-02-14,KSS,33.56,0.61,0,33.52,36.41,28.9,32.43,29.03,200000000,-0.045,-0.017,-2.48,4444000000,-273000000,6019000000,17,-13.53225806451613,0.74
2023-02-14,NRG,35.1,1.03,0,34.84,38.96,37.7,39.21,33.25,57000000,-0.139,-0.135,-4.77,8827000000,-1095000000,7855000000,45,-7.358490566037736,1.12
2023-02-14,WBA,36.75,0.95,0,36.78,39.32,36.93,38.25,37.78,6323000000,-0.111,0.02,-4.31,26429000000,-3721000000,33382000000,76,-8.526682134570766,0.79
2023-02-14,KR,43.63,0.9,1,44.53,48.79,45.54,47.42,45.13,706000000,0.013,0.048,0.62,27247000000,451000000,34823000000,17,70.37096774193549,0.78
2023-02-14,CNC,73.38,1.14,0,72.44,83.35,79.54,83.25,78.57,352000000,-0.006,0.018,-0.39,31714000000,-219000000,35561000000,45,-188.15384615384613,0.89
2023-02-14,CAH,78.75,0.39,0,78.25,66.66,75.72,67.63,78.01,71000000,-0.003,0.011,-0.5,49806000000,-130000000,51469000000,45,-157.5,0.97
2022-06-14,GPS,9.12,0.96,1,10.22,19.04,13.76,17.56,12.11,1293000000,-0.047,-0.019,-0.44,2381000000,-162000000,3477000000,45,-20.727272727272727,0.68
2022-06-14,AAL,12.95,0.95,1,15.66,18.3,17.02,18.15,17.4,1293000000,-0.184,-0.166,-2.52,8848000000,-1635000000,8899000000,75,-5.138888888888888,0.99
2022-06-14,NRG,39.42,1.18,0,44.44,40.49,40.05,40.24,41.61,208000000,0.22,0.35,7.17,4930000000,1736000000,7896000000,75,5.497907949790795,0.62
2022-06-14,WMT,39.82,0.77,1,41.01,47.47,47.01,47.44,47.25,-1998000000,0.015,0.043,0.25,106847000000,2054000000,141569000000,45,159.28,0.75
2022-06-14,WBA,40.2,1.06,0,42.26,47.35,45.72,47.52,43.54,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,14,121.81818181818183,0.8
2022-06-14,KR,50.39,0.81,0,51.44,46.77,52.31,47.63,54.31,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,24,55.37362637362637,0.8
2022-06-14,CAH,51.11,0.31,1,53.34,53.41,55.84,53.02,57.75,79000000,-0.031,0.014,-5.05,43154000000,-1390000000,44836000000,75,-10.120792079207922,0.96
2022-06-14,CNC,76.23,1.2,1,80.64,76.21,83.06,77.36,83.32,355000000,0.023,0.044,1.46,32832000000,849000000,37185000000,75,52.21232876712329,0.88
2022-03-15,GPS,14.59,1.19,0,14.29,24.55,18.29,23.15,16.23,1515000000,-0.004,0.031,-0.04,3002000000,-16000000,4525000000,45,-324.94432071269483,0.66
2022-03-15,AAL,15.57,1.07,1,14.54,19.72,17.93,19.41,16.99,1211000000,-0.099,-0.077,-1.44,8663000000,-931000000,9427000000,74,-10.8125,0.92
2022-03-15,KSS,53.82,1.05,1,55.14,54.21,53.79,53.24,55.24,207000000,0.046,0.101,2.23,4155000000,299000000,6499000000,45,24.134529147982065,0.64
2022-03-15,CAH,53.93,0.33,1,53.16,53.66,50.92,52.54,52.7,13000000,0.001,0.012,0.17,43841000000,49000000,45457000000,74,317.235294117647,0.96
2022-03-15,PSX,75.34,1.04,1,81.35,78.83,79.54,78.35,84.77,150000000,0.039,0.071,2.89,29814000000,1273000000,32604000000,74,26.069204152249135,0.91
2022-03-15,VLO,84.41,0.96,1,87.17,75.58,79.23,75.25,84.83,-163000000,0.028,0.04,2.47,34005000000,1009000000,35903000000,74,34.17408906882591,0.95
2023-06-05,KSS,20.35,0.63,1,19.51,27.19,25.27,26.76,21.38,188000000,-0.02,0.08,-0.64,2047000000,-70000000,3571000000,37,-31.796875,0.57
2023-06-05,LNC,22.56,1.0,1,21.63,35.46,25.8,33.71,21.06,-4901000000,-0.231,-0.285,-5.2,0,-881000000,3814000000,66,-4.338461538461538,0.0
2023-06-05,WBA,31.25,0.76,0,30.66,35.97,34.41,35.57,33.25,364000000,0.003,0.014,0.14,28826000000,118000000,35415000000,5,223.2142857142857,0.81
2023-06-05,NRG,33.12,0.99,1,33.59,36.74,33.44,36.65,33.63,190000000,-0.173,-0.172,-5.8,8778000000,-1335000000,7722000000,66,-5.710344827586207,1.14
2023-06-05,GM,34.13,1.18,1,33.15,36.44,36.08,36.72,33.75,2613000000,0.06,0.146,1.7,34859000000,2395000000,39985000000,66,20.076470588235296,0.87
2023-06-05,KR,46.15,0.73,0,47.29,46.73,46.85,46.68,48.36,957000000,0.021,0.058,1.33,35080000000,962000000,45165000000,16,34.69924812030075,0.78
2023-06-05,AAP,65.59,1.14,0,96.15,150.91,129.22,147.16,117.19,-674000,0.014,0.053,0.81,1946931000,48323000,3417594000,44,80.9753086419753,0.57
2023-06-05,CNC,67.34,0.95,0,64.42,77.82,68.63,75.95,66.26,325000000,0.029,0.041,2.05,34315000000,1130000000,38889000000,66,32.84878048780488,0.88
2023-06-05,CVS,70.74,1.07,0,68.8,88.67,78.07,87.73,72.01,395000000,0.025,0.053,1.66,71903000000,2136000000,84944000000,66,42.6144578313253,0.85
2023-06-05,CAH,84.76,0.43,0,83.97,73.86,78.33,76.03,81.18,74000000,0.007,0.014,1.35,48702000000,345000000,50487000000,66,62.785185185185185,0.96
2023-06-05,VLO,107.39,1.06,1,110.84,121.67,127.44,124.39,119.59,10000000,0.084,0.114,8.28,32142000000,3067000000,36439000000,66,12.969806763285025,0.88
2021-04-19,KR,37.43,0.92,1,37.36,33.74,33.83,33.91,35.21,1000000,-0.003,0.022,-0.1,23691000000,-77000000,30737000000,79,-374.29999999999995,0.77
2021-04-19,CAH,61.23,0.45,0,60.55,53.39,55.64,53.24,56.57,12000000,0.003,0.02,0.41,37463000000,119000000,39275000000,19,149.34146341463415,0.95
2021-04-19,MCK,193.69,0.51,0,191.48,166.62,181.82,168.31,185.24,71000000,0.011,0.019,4.19,55845000000,666000000,59142000000,19,46.226730310262525,0.94
2022-07-20,GPS,9.49,1.0,1,8.74,16.97,11.93,15.68,9.93,1293000000,-0.047,-0.019,-0.44,2381000000,-162000000,3477000000,81,-21.56818181818182,0.68
2022-07-20,AAL,15.21,0.79,0,14.42,17.62,16.18,17.39,15.05,25000000,0.035,0.08,0.73,10517000000,476000000,13422000000,20,20.835616438356166,0.78
2022-07-20,NRG,35.84,1.16,1,36.73,40.05,39.59,39.52,41.07,183000000,0.07,0.146,2.16,5887000000,513000000,7282000000,20,16.59259259259259,0.81
2022-07-20,WBA,38.92,1.03,0,37.91,46.55,43.37,46.3,40.95,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,50,117.93939393939394,0.8
2022-07-20,UAL,41.68,1.13,0,38.38,44.23,42.26,44.1,40.7,1642000000,0.027,0.083,1.01,9087000000,329000000,12112000000,20,41.26732673267327,0.75
2022-07-20,WMT,43.55,0.84,0,42.42,46.95,45.95,46.64,42.34,-1998000000,0.015,0.043,0.25,106847000000,2054000000,141569000000,81,174.2,0.75
2022-07-20,KR,47.2,0.76,0,47.75,47.54,52.99,48.27,49.96,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,60,51.86813186813187,0.8
2022-07-20,VLO,109.28,0.83,1,105.81,89.66,109.68,93.91,119.77,15000000,0.091,0.133,11.62,45174000000,4693000000,51641000000,20,9.40447504302926,0.87
2023-04-06,AAL,14.01,0.75,1,14.17,14.62,14.86,14.31,15.49,1460000000,0.001,0.046,0.02,9840000000,10000000,12189000000,6,915.686274509804,0.81
2023-04-06,LNC,20.51,0.91,1,21.41,41.35,30.87,39.23,28.51,-4901000000,-0.231,-0.285,-5.2,0,-881000000,3814000000,6,-3.9442307692307694,0.0
2023-04-06,KSS,22.66,0.41,1,22.66,31.58,28.13,28.79,27.64,200000000,-0.045,-0.017,-2.48,4444000000,-273000000,6019000000,68,-9.137096774193548,0.74
2023-04-06,NRG,34.82,1.04,0,33.4,38.21,34.49,37.5,33.49,190000000,-0.173,-0.172,-5.8,8778000000,-1335000000,7722000000,6,-6.003448275862069,1.14
2023-04-06,WBA,35.78,0.89,0,34.6,37.72,37.08,36.84,35.22,25000000,0.02,0.022,0.81,27807000000,703000000,34862000000,37,44.172839506172835,0.8
2023-04-06,DELL,40.23,1.16,1,39.57,41.86,40.79,40.93,40.16,14000000,0.025,0.104,0.86,19283000000,614000000,25039000000,62,46.77906976744186,0.77
2023-04-06,KR,48.52,1.0,0,49.01,47.33,46.14,46.51,46.15,706000000,0.013,0.048,0.62,27247000000,451000000,34823000000,68,78.25806451612904,0.78
2023-04-06,CNC,66.02,0.93,0,64.34,80.52,74.92,80.57,68.56,325000000,0.029,0.041,2.05,34315000000,1130000000,38889000000,6,32.204878048780486,0.88
2023-04-06,CVS,77.54,1.17,0,75.07,93.06,88.46,92.86,81.55,395000000,0.025,0.053,1.66,71903000000,2136000000,84944000000,6,46.71084337349398,0.85
2021-02-26,FTI,8.22,1.08,1,7.73,6.7,7.35,6.79,8.5,33200000,-0.011,0.056,-0.09,3343200000,-39300000,3426100000,57,-90.32967032967034,0.98
2021-02-26,MCK,169.52,0.43,1,178.32,157.44,172.41,162.07,178.93,54000000,-0.099,0.018,-39.03,59448000000,-6226000000,62599000000,57,-4.343325646938252,0.95
2024-02-23,F,12.14,1.06,0,12.44,12.18,11.41,12.19,11.93,-1802000000,-0.011,0.005,-0.13,43432000000,-526000000,45962000000,54,-93.38461538461539,0.94
2024-02-23,AAL,15.13,0.76,0,14.87,14.26,13.21,14.35,14.29,-1519000000,0.001,0.094,0.03,10435000000,19000000,13062000000,54,521.7241379310345,0.8
2024-02-23,DXC,21.32,1.19,0,21.55,23.23,22.3,23.06,22.67,39000000,0.046,0.168,0.82,2636000000,156000000,3399000000,54,26.000000000000004,0.78
2024-02-23,WBA,21.73,0.51,0,21.96,26.76,22.6,25.42,23.68,8000000,-0.002,0.016,-0.08,29937000000,-67000000,36707000000,85,-280.0257731958763,0.82
2024-02-23,KSS,27.53,0.51,0,27.46,23.96,24.68,24.2,27.13,0,0.031,0.082,1.69,4047000000,186000000,5956000000,20,16.28994082840237,0.68
2024-02-23,CVS,77.2,1.04,0,76.81,71.94,73.07,71.67,76.45,311000000,0.022,0.049,1.59,79937000000,2046000000,93545000000,54,48.55345911949686,0.85
2024-02-23,CNC,80.22,1.09,0,78.52,69.44,73.86,70.13,76.15,4571000000,0.001,-0.005,0.08,31595000000,45000000,39460000000,54,952.7315914489311,0.8
2024-02-23,CAH,108.09,0.46,0,105.21,92.67,101.42,95.31,104.36,16000000,0.006,0.012,1.44,55599000000,353000000,57445000000,54,75.0625,0.97
2024-02-23,WHR,110.56,1.19,0,109.63,128.25,115.26,127.74,114.67,-1000000,0.097,0.065,8.91,4296000000,491000000,5088000000,54,12.408529741863076,0.84
2023-12-15,AAL,14.49,0.7,0,13.86,14.62,13.36,14.3,12.27,2967000000,-0.04,-0.055,-0.83,10308000000,-545000000,13482000000,76,-17.457831325301207,0.76
2023-12-15,WBA,25.2,0.59,0,22.96,29.32,23.41,27.88,21.69,8000000,-0.002,0.016,-0.08,29937000000,-67000000,36707000000,15,-324.7422680412371,0.82
2023-12-15,LNC,27.82,1.12,1,25.15,25.4,24.62,23.88,23.5,1131000000,0.203,0.243,4.83,4312000000,853000000,4203000000,76,5.75983436853002,1.03
2023-12-15,KSS,28.25,0.77,0,25.56,24.53,23.82,23.25,22.83,0,0.015,0.085,0.54,2349000000,59000000,4054000000,48,52.31481481481481,0.58
2023-12-15,GM,35.73,1.05,1,33.89,34.66,31.95,33.82,29.99,2932000000,0.069,0.068,2.21,35842000000,3064000000,44131000000,76,16.167420814479637,0.81
2023-12-15,UAL,43.58,0.99,0,41.37,46.45,43.45,45.91,38.68,12000000,0.079,0.139,3.47,10042000000,1138000000,14484000000,76,12.55907780979827,0.69
2023-12-15,KR,44.11,0.93,1,44.49,46.24,45.49,46.58,44.27,0,0.019,0.053,0.89,26477000000,646000000,33957000000,41,49.561797752808985,0.78
2023-12-15,CNC,74.22,1.04,0,74.84,68.75,69.24,67.83,72.12,3924000000,0.012,0.019,0.87,30335000000,469000000,38042000000,76,85.3103448275862,0.8
2023-12-15,CVS,74.43,1.07,0,73.37,73.92,70.2,71.27,70.09,83000000,0.025,0.052,1.76,76187000000,2261000000,89487000000,76,42.289772727272734,0.85
2023-12-15,CAH,100.49,0.45,1,105.98,87.13,94.48,88.93,99.83,2000000,0.0,0.012,0.02,52995000000,5000000,54763000000,76,4999.502487562188,0.97
2023-12-15,VLO,128.57,1.13,1,124.66,127.25,130.79,125.37,126.01,122000000,0.068,0.094,7.49,34645000000,2622000000,38404000000,76,17.16555407209613,0.9
2022-06-03,GPS,10.84,1.14,0,10.77,20.01,14.28,18.18,12.73,1293000000,-0.047,-0.019,-0.44,2381000000,-162000000,3477000000,34,-24.636363636363637,0.68
2022-06-03,AAL,16.22,1.19,0,16.88,18.63,17.23,18.31,17.76,1293000000,-0.184,-0.166,-2.52,8848000000,-1635000000,8899000000,64,-6.436507936507936,0.99
2022-06-03,WMT,41.77,0.81,0,41.69,47.73,47.52,47.76,48.43,-1998000000,0.015,0.043,0.25,106847000000,2054000000,141569000000,34,167.08,0.75
2022-06-03,WBA,43.14,1.14,0,42.81,47.74,46.56,47.75,44.19,479000000,0.009,0.02,0.33,26025000000,289000000,32597000000,3,130.72727272727272,0.8
2022-06-03,KR,52.54,0.84,0,51.64,46.38,52.11,47.45,55.13,16000000,0.015,0.058,0.91,35842000000,664000000,44600000000,13,57.73626373626373,0.8
2022-06-03,CAH,53.82,0.33,1,56.34,53.63,55.8,52.98,58.41,79000000,-0.031,0.014,-5.05,43154000000,-1390000000,44836000000,64,-10.657425742574258,0.96
2022-05-06,WBA,43.99,1.13,0,43.91,48.58,48.16,48.21,45.78,-229000000,0.026,0.046,1.02,26047000000,883000000,33756000000,67,43.127450980392155,0.77
2022-05-06,WMT,49.85,0.96,0,51.24,47.99,48.16,48.18,49.57,-1998000000,0.015,0.043,0.25,106847000000,2054000000,141569000000,6,199.4,0.75
2022-05-06,KR,53.85,1.18,0,54.94,45.29,50.87,46.5,56.03,657000000,0.017,0.053,0.78,25718000000,566000000,33048000000,97,69.03846153846153,0.78
2019-11-26,F,9.01,0.96,0,8.87,9.2,9.2,9.34,8.91,95000000,0.011,0.066,0.11,32282000000,425000000,36990000000,57,81.9090909090909,0.87
2019-11-26,DELL,26.95,0.87,0,27.77,27.42,26.53,28.33,26.57,0,0.022,0.102,0.69,15718000000,499000000,22844000000,25,39.05797101449276,0.69
2019-11-26,KR,27.04,0.77,1,26.9,25.18,24.29,24.6,25.59,-1000000,0.009,0.037,0.32,21798000000,263000000,27974000000,17,84.5,0.78
2019-11-26,AAL,29.05,1.06,0,28.71,31.16,28.87,30.72,28.51,-1000000,0.036,0.09,0.96,9115000000,425000000,11911000000,57,30.260416666666668,0.77
2019-11-26,CAH,54.21,0.42,0,55.43,47.99,47.69,47.77,50.28,-14000000,-0.132,0.018,-16.65,35662000000,-4922000000,37341000000,57,-3.2558558558558564,0.96
2023-01-04,GPS,11.78,1.07,1,11.65,11.78,11.11,11.13,12.62,1323000000,0.07,0.082,0.77,2530000000,282000000,4039000000,67,15.298701298701298,0.63
2023-01-04,F,12.01,1.09,1,11.49,14.22,13.45,13.65,13.09,91000000,0.029,0.124,0.32,37816000000,1289000000,43999000000,4,37.53125,0.86
2023-01-04,AAL,13.59,0.67,1,12.74,14.99,13.59,14.8,13.73,1385000000,0.061,0.117,1.23,9933000000,803000000,13189000000,4,11.048780487804878,0.75
2023-01-04,NRG,32.09,0.94,0,32.02,39.59,40.25,39.89,38.76,57000000,-0.139,-0.135,-4.77,8827000000,-1095000000,7855000000,4,-6.727463312368974,1.12
2023-01-04,WBA,37.49,0.97,0,38.06,40.69,36.93,39.51,39.03,6323000000,-0.111,0.02,-4.31,26429000000,-3721000000,33382000000,35,-8.698375870069606,0.79
2023-01-04,DELL,40.94,1.19,0,39.64,45.14,39.89,43.38,40.87,0,0.01,0.092,0.34,19014000000,245000000,24721000000,68,120.41176470588233,0.77
2023-01-04,KR,44.97,0.94,0,44.93,49.14,46.59,49.19,46.49,685000000,0.012,0.049,0.55,26890000000,398000000,34198000000,60,81.76363636363635,0.79
2023-01-04,CAH,77.0,0.38,0,78.63,63.73,73.41,65.19,77.97,71000000,-0.003,0.011,-0.5,49806000000,-130000000,51469000000,4,-154.0,0.97
2023-01-04,PSX,100.68,1.16,0,102.71,91.88,96.56,92.91,104.79,1858000000,0.047,0.017,3.99,35648000000,1884000000,40279000000,4,25.23308270676692,0.89
2023-01-04,VLO,119.62,1.06,1,123.32,112.32,120.78,117.01,127.74,26000000,0.075,0.107,8.16,37082000000,3113000000,41746000000,4,14.659313725490197,0.89
2021-09-20,KR,40.41,0.95,1,42.91,36.54,40.28,37.21,42.72,15000000,0.015,0.052,0.62,24914000000,467000000,31682000000,37,65.1774193548387,0.79
2021-09-20,CAH,51.55,0.35,0,52.83,55.25,55.93,56.02,54.4,16000000,0.003,0.01,0.4,41111000000,116000000,42586000000,82,128.87499999999997,0.97
2021-09-20,VLO,62.97,0.92,1,64.76,65.84,72.28,69.39,65.36,102000000,0.006,0.043,0.39,27051000000,162000000,27748000000,82,161.46153846153845,0.97
2021-09-20,PSX,64.27,1.05,1,66.34,74.17,79.08,77.76,71.54,51000000,0.011,0.035,0.66,25582000000,294000000,27002000000,82,97.37878787878786,0.95
2021-09-20,MCK,201.89,0.5,1,205.51,186.74,196.87,189.84,200.61,43000000,0.008,0.017,3.11,59642000000,486000000,62674000000,82,64.91639871382637,0.95
2022-04-18,GPS,14.28,1.16,0,13.75,22.54,16.07,21.07,14.66,1515000000,-0.004,0.031,-0.04,3002000000,-16000000,4525000000,79,-318.04008908685967,0.66
2022-04-18,NRG,39.83,1.2,1,38.83,39.5,39.09,40.19,38.34,208000000,0.22,0.35,7.17,4930000000,1736000000,7896000000,18,5.5550906555090656,0.62
2022-04-18,WBA,44.5,1.14,0,44.43,49.05,48.51,48.37,46.68,-229000000,0.026,0.046,1.02,26047000000,883000000,33756000000,49,43.627450980392155,0.77
2022-04-18,KSS,60.47,1.18,0,59.4,54.13,55.17,53.96,58.67,207000000,0.046,0.101,2.23,4155000000,299000000,6499000000,79,27.116591928251122,0.64
2022-04-18,CAH,62.98,0.38,0,60.59,53.68,53.08,52.68,55.77,79000000,-0.031,0.014,-5.05,43154000000,-1390000000,44836000000,18,-12.471287128712872,0.96
2022-04-18,VLO,110.35,1.16,1,103.29,78.41,84.2,77.3,92.46,19000000,0.023,0.035,2.22,36934000000,905000000,38542000000,18,49.7072072072072,0.96
2021-10-15,KR,38.59,0.9,1,39.46,36.9,40.82,38.04,42.6,15000000,0.015,0.052,0.62,24914000000,467000000,31682000000,62,62.241935483870975,0.79
2021-10-15,CNC,65.32,1.18,1,63.32,65.32,67.82,65.63,63.46,198000000,0.018,0.036,1.0,28750000000,584000000,32406000000,15,65.32,0.89
2023-07-05,HBI,4.6,1.12,1,4.5,6.54,4.87,6.01,4.46,-7263000,-0.016,0.061,-0.06,956243000,-22464000,1438980000,4,-71.76287051482058,0.66
2023-07-05,GPS,8.79,0.99,1,8.83,10.74,9.85,10.88,8.72,1224000000,-0.005,0.039,-0.05,2062000000,-18000000,3276000000,67,-175.79999999999998,0.63
2023-07-05,AAL,18.32,0.85,0,17.22,14.54,14.97,14.54,15.1,1495000000,0.095,0.164,2.05,9908000000,1338000000,14055000000,5,8.93658536585366,0.7
2023-07-05,KSS,24.1,0.74,1,22.73,26.7,23.47,26.1,21.26,188000000,-0.02,0.08,-0.64,2047000000,-70000000,3571000000,67,-37.65625,0.57
2023-07-05,WBA,29.26,0.71,0,29.93,35.35,33.28,35.05,31.57,364000000,0.003,0.014,0.14,28826000000,118000000,35415000000,35,209.0,0.81
2023-07-05,KR,47.04,0.75,0,46.63,46.65,47.17,46.4,47.58,957000000,0.021,0.058,1.33,35080000000,962000000,45165000000,46,35.368421052631575,0.78
2023-07-05,CNC,67.44,0.97,0,66.74,76.04,67.01,73.48,66.69,3197000000,0.028,0.031,1.93,30224000000,1058000000,37608000000,5,34.943005181347154,0.8
2023-07-05,CVS,69.59,1.01,0,69.17,86.63,74.51,84.59,69.87,631000000,0.021,0.053,1.48,75318000000,1901000000,88647000000,5,47.020270270270274,0.85
2023-07-05,CAH,94.63,0.44,0,93.31,76.93,81.04,78.15,86.31,-1000000,-0.001,0.012,-0.25,51626000000,-64000000,53453000000,5,-378.52,0.97
2021-10-27,WBA,47.12,1.19,1,48.73,48.8,48.99,50.45,48.69,588000000,0.018,0.051,0.41,26758000000,627000000,34262000000,57,114.92682926829268,0.78
2021-10-27,CAH,47.44,0.3,1,48.62,55.06,53.77,55.3,50.78,4000000,0.006,0.014,0.94,42326000000,271000000,43968000000,27,50.46808510638298,0.96
2021-10-27,PSX,77.35,1.13,1,81.93,76.98,76.76,78.83,73.03,238000000,0.013,0.075,0.91,27890000000,402000000,30243000000,27,84.99999999999999,0.92
2021-10-27,VLO,78.67,1.08,1,80.34,69.43,71.18,71.84,70.42,32000000,0.016,0.025,1.13,28613000000,463000000,29520000000,27,69.61946902654869,0.97
2021-10-27,MCK,203.03,0.46,1,205.14,190.88,198.92,193.42,202.96,139000000,0.004,0.015,1.73,63224000000,267000000,66576000000,27,117.35838150289017,0.95
2023-11-07,HBI,4.41,1.02,1,4.3,5.19,4.62,4.91,4.32,-9111000,-0.026,0.056,-0.11,1040995000,-38799000,1511306000,38,-40.09090909090909,0.69
2023-11-07,AAL,11.75,0.57,1,11.34,14.62,14.64,14.78,12.62,2967000000,-0.04,-0.055,-0.83,10308000000,-545000000,13482000000,38,-14.156626506024097,0.76
2023-11-07,LNC,23.03,0.93,1,22.36,26.13,25.14,25.17,24.01,1131000000,0.203,0.243,4.83,4312000000,853000000,4203000000,38,4.768115942028985,1.03
2023-11-07,KSS,24.35,0.66,1,23.05,24.7,23.82,24.26,21.88,0,0.015,0.085,0.54,2349000000,59000000,4054000000,10,45.092592592592595,0.58
2023-11-07,GM,28.41,0.84,1,28.44,35.14,34.13,35.11,31.26,2932000000,0.069,0.068,2.21,35842000000,3064000000,44131000000,38,12.855203619909503,0.81
2023-11-07,KR,45.11,0.96,0,45.02,46.42,46.3,46.62,45.07,0,0.019,0.053,0.89,26477000000,646000000,33957000000,3,50.68539325842696,0.78
2023-11-07,CAH,103.0,0.46,0,95.17,84.54,91.24,85.19,90.67,2000000,0.0,0.012,0.02,52995000000,5000000,54763000000,38,5124.378109452737,0.97
